fid,_uid_,mnz_id,madera_val,adobe_val,pcr_val,dual_val,mcr_val,mamp_val,acero_val,todos_val,madera_tasa,adobe_tasa,pcr_tasa,dual_tasa,mcr_tasa,mamp_tasa,acero_tasa,todos_tasa,shape_length,shape_area,geometry_json
111,111,010100000045,0,0,0,0,0,5.5,0,5.5,0,0,0,0,0,3.64,0,3.64,316.26977582663244,2543.181272119364,"{""type"":""Polygon"",""coordinates"":[[[-75.67572003061527,4.811498401479954],[-75.67572548225019,4.811504001461425],[-75.67574453690675,4.811523567893389],[-75.6757453139004,4.811524372278038],[-75.67575190226924,4.811531138999543],[-75.67577053244908,4.811550270619456],[-75.67577687261641,4.811556778275248],[-75.67579490387509,4.811575284876211],[-75.67579547225301,4.811575862822075],[-75.6758029743289,4.811583566198867],[-75.67582694284854,4.811608174617021],[-75.67582786733948,4.811609125759306],[-75.67583521651919,4.811616678751024],[-75.67585254987442,4.811634487805926],[-75.67585399957093,4.811635975219438],[-75.67586202684997,4.81164421667527],[-75.6758834053643,4.811666158275121],[-75.67588417697328,4.811666951800168],[-75.67589883578988,4.811682005267504],[-75.67592710662586,4.81171103605061],[-75.6759324469223,4.8117058651048765],[-75.67596620611378,4.811673213889977],[-75.67598829141635,4.8116518680322145],[-75.67599017866314,4.811650043954515],[-75.67601063861287,4.811630255117499],[-75.6760363231181,4.811605483133939],[-75.6760671311583,4.811575769380661],[-75.67609736128904,4.811546611322422],[-75.67611831595542,4.811526400409313],[-75.67613111305937,4.811514055907296],[-75.67613325495404,4.811511982838891],[-75.67612524781636,4.8115035859328],[-75.67611778923441,4.811495765123426],[-75.67611673168733,4.811494656405119],[-75.67609298008479,4.811469735644926],[-75.67608123198818,4.811457405708908],[-75.67607831893815,4.811460225732472],[-75.6760418979275,4.811495364812574],[-75.67602742989509,4.811481324262766],[-75.67601550005088,4.811469731646018],[-75.67605257661485,4.8114339665150405],[-75.67605529280762,4.811431339550288],[-75.6760423719969,4.8114178102548655],[-75.67601802137713,4.811392313292896],[-75.67599482362954,4.811368024689266],[-75.67598069598988,4.811353232681358],[-75.67597695576983,4.811356868251228],[-75.67594171386304,4.8113909664946695],[-75.67593002003515,4.811378542649075],[-75.67591695215661,4.811364658666974],[-75.67591725017377,4.81136435552404],[-75.67595079796578,4.8113301850874715],[-75.67595461802756,4.811326287511361],[-75.67594216530802,4.8113130213495054],[-75.67591879218462,4.8112881194466395],[-75.67589314184413,4.811261836911083],[-75.67588169532944,4.811250107875073],[-75.67587690208862,4.811254827929117],[-75.675843909232,4.81128733788454],[-75.67584941165329,4.811293663007092],[-75.67584317974405,4.811299434206031],[-75.6758224488178,4.811318647514242],[-75.67581380112775,4.811309714097537],[-75.67580370557033,4.811299280614634],[-75.6757946585955,4.81128993232683],[-75.67578414036292,4.8112790640358405],[-75.67579677158906,4.811266746320032],[-75.67581044307859,4.811253412799872],[-75.67581831996222,4.811261160341015],[-75.67585144754294,4.811228873057251],[-75.67585683483048,4.811223637117189],[-75.67584161896535,4.811207758023327],[-75.67581978079117,4.811184963877244],[-75.67579461526259,4.811158702227035],[-75.6757824479725,4.811146002578773],[-75.67577617213752,4.8111521009483],[-75.67574465207787,4.811182737150468],[-75.67573090184608,4.811169367063116],[-75.67571890367287,4.811157700172407],[-75.67575099819639,4.811126428712085],[-75.6757570681695,4.811120519766705],[-75.67573414418632,4.811096338399359],[-75.67571972362519,4.811081126312947],[-75.67569579787332,4.8110558851593295],[-75.67568270642595,4.811042073450195],[-75.67567527670664,4.811049221742156],[-75.67564432432663,4.811079016546197],[-75.67564970128775,4.811085874792869],[-75.67563563260327,4.811099534753492],[-75.675623991172,4.811110838366863],[-75.67561358546666,4.811099592419026],[-75.6756045429749,4.811089817433969],[-75.6755952252937,4.811079759822709],[-75.67558694531712,4.811070818121561],[-75.67560651576827,4.811051468633272],[-75.67560664580353,4.811051340527772],[-75.67561221388154,4.811045835558984],[-75.67561910391542,4.811052275639906],[-75.67564944445702,4.811022882777729],[-75.67565666658972,4.811015885936856],[-75.6756172423515,4.8109745987616375],[-75.67560342408542,4.810960127416514],[-75.67559549391144,4.81096785687699],[-75.67555247288094,4.811009862063283],[-75.67555150305138,4.811010809305092],[-75.67553929077607,4.81102274095137],[-75.67552077191702,4.811040823334988],[-75.67547495878442,4.811085552955685],[-75.67547377404019,4.8110867094913425],[-75.67547342367212,4.811087052303886],[-75.6754025322516,4.811156256795456],[-75.67540226084249,4.811159411325137],[-75.67540122229363,4.8111710387164415],[-75.67540663435943,4.811176595223743],[-75.67542057013058,4.811190895047832],[-75.6754301621921,4.811200748913845],[-75.67544580842574,4.8112168205561705],[-75.6754525514767,4.811223743091806],[-75.67546902330254,4.811240651764099],[-75.67546919417512,4.811240825691054],[-75.67547664047667,4.8112484765204115],[-75.67549478320521,4.811267111727553],[-75.67549491270407,4.811267245791688],[-75.67550187877974,4.811274400219808],[-75.67551902688145,4.811292008200684],[-75.67552709731754,4.8113002949489205],[-75.67554489651965,4.811318573257563],[-75.67554497565867,4.8113186547838405],[-75.67555213059501,4.8113260012564725],[-75.67556995858872,4.811344303129091],[-75.67557009708477,4.811344444444034],[-75.67557734195287,4.811351883313495],[-75.67559382096853,4.811368804655814],[-75.67559416091142,4.811369152505979],[-75.67560066114478,4.81137582864296],[-75.67561935246826,4.81139502367312],[-75.67561944959428,4.81139512331718],[-75.67562617106064,4.81140202591882],[-75.67564511420707,4.811421472789482],[-75.67565224576246,4.811428795708546],[-75.67567026080395,4.8114472968533155],[-75.67567182920642,4.811448907460433],[-75.6756795543071,4.811456840922442],[-75.67569501171117,4.811472711477309],[-75.67570242205116,4.811480322453937],[-75.67572003061527,4.811498401479954]]]}"
113,113,010100000046,0,0,0,0,0,4.38,0,4.38,0,0,0,0,0,2.07,0,2.07,236.4907958268622,2921.50319212334,"{""type"":""Polygon"",""coordinates"":[[[-75.67579130959255,4.810776363708402],[-75.6757727950654,4.810794097153485],[-75.6757523644325,4.8108136654644],[-75.67572603249913,4.810839511914532],[-75.67565923767089,4.810905351016136],[-75.6756551180801,4.8109094107007975],[-75.67567283213401,4.810927900373662],[-75.67568125121723,4.810936685057605],[-75.67569158576228,4.810947473414857],[-75.67567979807164,4.810959789250536],[-75.6757004189186,4.810980279213413],[-75.67571965832964,4.810999395811889],[-75.67572006478362,4.810999830586445],[-75.6757371284423,4.811018188738416],[-75.67575776741847,4.811040390983936],[-75.67577361069506,4.811057063306186],[-75.67579562654349,4.811080228473156],[-75.67581411450072,4.8110992748166135],[-75.67583489030389,4.811120674557998],[-75.67585250414373,4.811138816872543],[-75.67587359831163,4.811160540914071],[-75.67589113980976,4.811178804220243],[-75.67591166334859,4.811200170895959],[-75.67593021205744,4.8112194795339045],[-75.67595085610783,4.811240969406262],[-75.67596824099745,4.811259136561274],[-75.67598814747241,4.811279937846667],[-75.67600687949387,4.811299509031819],[-75.6760274118743,4.81132096251184],[-75.67604240876395,4.811336396366483],[-75.67606415768539,4.811358772660012],[-75.67607852865125,4.81137356516761],[-75.67610258339033,4.811398322016465],[-75.67610302407188,4.811398765901759],[-75.67612069439691,4.811417497761841],[-75.67613750862292,4.811435327438583],[-75.67616250065694,4.811461827391365],[-75.67616897709702,4.811468684283211],[-75.67619026427674,4.811448045537336],[-75.6762037676469,4.811434953944082],[-75.67622868846216,4.811410796930443],[-75.67624117866973,4.811398688651183],[-75.67626684772041,4.811373533310251],[-75.6762781028746,4.811362503716455],[-75.67627911423324,4.811361520397433],[-75.6763424023917,4.811300579320529],[-75.67638630895138,4.811258301070891],[-75.6763858075717,4.811251402235071],[-75.67638487117732,4.811238644342814],[-75.67638485177616,4.811238436374325],[-75.67637661367094,4.811230165561068],[-75.67636808416898,4.811221604856163],[-75.67635335630398,4.811206820659621],[-75.6763529426213,4.811206394910789],[-75.67633613833378,4.811188991965273],[-75.67631815776726,4.811170369764744],[-75.67631771710413,4.811169916839252],[-75.67630757350585,4.811159174082565],[-75.67629553609827,4.811146415041562],[-75.67628042504512,4.811130396948993],[-75.67625851710403,4.811107336882922],[-75.67624368999574,4.811091727999211],[-75.67624326731972,4.811091293191472],[-75.67621925971396,4.811066404456593],[-75.67621732622985,4.811064398939019],[-75.67620582064167,4.81105246908992],[-75.67618272510143,4.811028439258866],[-75.67616929152653,4.811014460509408],[-75.67614697838617,4.810991236881194],[-75.6761312174657,4.81097483052182],[-75.67613064910995,4.810974241727912],[-75.67610964189078,4.810952302711668],[-75.67609419403081,4.810936170015493],[-75.67607331629809,4.810914372295077],[-75.67605715980415,4.81089750044574],[-75.67605603569118,4.8108963319241465],[-75.6760332101474,4.810872485262178],[-75.67601860044029,4.810857218549914],[-75.67599622273069,4.810833844716559],[-75.675982206544,4.8108192012031274],[-75.67598196014818,4.8108189403332915],[-75.67598144938061,4.810818395051631],[-75.67595794336806,4.810794140171279],[-75.67594573981616,4.810781545320465],[-75.67592059529547,4.810755589285295],[-75.67590736474368,4.810741932788758],[-75.67588582990857,4.81071888071799],[-75.67587815765712,4.810710665309132],[-75.67587093985381,4.810710261715696],[-75.67585814426172,4.810709539267907],[-75.67579130959255,4.810776363708402]]]}"
114,114,010100000050,0,0,0,0,0,8.04,0,8.04,0,0,0,0,0,3.35,0,3.35,235.25350056483754,2901.264730911064,"{""type"":""Polygon"",""coordinates"":[[[-75.67617557317571,4.810401812881249],[-75.6761457144372,4.810430074918956],[-75.67607433721724,4.810496286158618],[-75.67607387673353,4.810496711916435],[-75.67596018224059,4.810603664168171],[-75.67597292359908,4.810617683079269],[-75.67599614758873,4.810643231958249],[-75.67601100240827,4.810659385130475],[-75.67603014822441,4.81068020292541],[-75.67604657558891,4.810697704541148],[-75.67607213386454,4.810724934308317],[-75.67608443553728,4.810738024771569],[-75.67609250356502,4.810746609840612],[-75.67609641167186,4.810750774646768],[-75.67611530478246,4.81077089400396],[-75.67611569505208,4.8107713106642676],[-75.6761264766667,4.8107829479231885],[-75.67613475666464,4.810791882386631],[-75.676157559044,4.810816481156718],[-75.67616793061204,4.8108276782094075],[-75.67617689760695,4.810837357205068],[-75.67619946616203,4.8108617186356355],[-75.67621008592238,4.810873180177706],[-75.6762194647615,4.810883302998959],[-75.67624166285027,4.81090726046596],[-75.67625167485484,4.810918010183792],[-75.67626233250789,4.810929451914706],[-75.67628539047062,4.810954230208432],[-75.67629601214709,4.810965637511688],[-75.67630413937076,4.8109743637313365],[-75.67632753364903,4.810999502523402],[-75.6763398530559,4.811012739475303],[-75.67636995378469,4.811045077355707],[-75.67638268658,4.811058884701458],[-75.67646415132144,4.8111472158603075],[-75.67648667235775,4.81115075359494],[-75.67652624220169,4.811112935967288],[-75.67654069870395,4.811099123094803],[-75.67655609068159,4.811084415341698],[-75.67657153864383,4.811069653461022],[-75.67658808100285,4.811053845148281],[-75.6766101482185,4.811033392410185],[-75.67670004584377,4.810950111216794],[-75.67670366834055,4.810946750226311],[-75.6766941678802,4.810935280143576],[-75.67663233498234,4.810868955700194],[-75.67659833687983,4.810832485593045],[-75.67658606098885,4.810819120361495],[-75.6765765186687,4.81080873142066],[-75.67655459977617,4.810784854091753],[-75.67653381928137,4.810762212211711],[-75.67652484708427,4.810752430148601],[-75.67651392183521,4.810740515963219],[-75.67650004082286,4.810725869119744],[-75.6764923467336,4.810717751306748],[-75.67647001448046,4.810694175074699],[-75.67643935208496,4.8106615051682],[-75.6764273022262,4.8106486665502635],[-75.67641686200089,4.81063754891504],[-75.67640743612797,4.810627509171242],[-75.6763836727331,4.810602188817537],[-75.6763611612792,4.810578107762515],[-75.67635310591338,4.810569499217293],[-75.67634197695862,4.810557604500458],[-75.67631957703065,4.810533633966913],[-75.6763073006659,4.810520505590118],[-75.67629914280514,4.810511779308888],[-75.67628668298862,4.8104984588985635],[-75.67625569352072,4.810465325448618],[-75.67624513109656,4.810454032177651],[-75.6762211215136,4.810428355124387],[-75.67620904837224,4.810415447750137],[-75.67619424335933,4.81039961652205],[-75.67617557317571,4.810401812881249]]]}"
116,116,010100000055,0,0,0,0,0,4.9,0,4.9,0,0,0,0,0,2.29,0,2.29,236.08476020685833,2967.874278600643,"{""type"":""Polygon"",""coordinates"":[[[-75.67643250959935,4.81013902625816],[-75.67639678207969,4.8101753095140785],[-75.67639633957229,4.810175758814187],[-75.67637472895208,4.810197702344809],[-75.67635400334171,4.810218749082262],[-75.6763263132074,4.810246865524319],[-75.67630157974465,4.810271979412486],[-75.67627858559196,4.8102953340056],[-75.67625671486088,4.810317550014211],[-75.67625669883353,4.8103253879837355],[-75.67625668514465,4.810336489532346],[-75.67625668248635,4.81033778953236],[-75.67626917738488,4.810350699581589],[-75.67628853575651,4.810370700556944],[-75.67630027343725,4.810382831575795],[-75.6763187522912,4.810401924895721],[-75.67633079394206,4.810414367528621],[-75.67635109118278,4.81043534137108],[-75.67636275692884,4.810447394494246],[-75.67638262971172,4.810467924484685],[-75.6763950742551,4.810480781995154],[-75.67641453695859,4.810500888051982],[-75.6764271343889,4.810513901371177],[-75.67644548195956,4.810532855197789],[-75.67645963517396,4.810547480904152],[-75.67647872015793,4.810567204679311],[-75.67649000100141,4.81057886284936],[-75.67651082525246,4.810600376580321],[-75.67652459896237,4.810614610961176],[-75.67654248968701,4.8106330955554135],[-75.67655590548274,4.810646956736258],[-75.67657578906561,4.810667499403036],[-75.67658900341931,4.810681152240575],[-75.67660857944483,4.8107013760530375],[-75.67662087831295,4.81071408138377],[-75.67664075651466,4.810734613190224],[-75.67665433957502,4.810748651905684],[-75.67667296952834,4.810767902834888],[-75.67673443149009,4.810831405913553],[-75.67676798988603,4.810866077885097],[-75.67676816109534,4.810866087277688],[-75.6767909766601,4.8108674993100236],[-75.67682098346988,4.810837342684335],[-75.67683490139851,4.810823355119018],[-75.67686009490586,4.810798036037753],[-75.67687115917184,4.810786915632045],[-75.6768833865173,4.810774654915188],[-75.67688357435472,4.810774465453713],[-75.67690051389722,4.810757448344001],[-75.67691589656798,4.810741995632159],[-75.67693519309375,4.810722607558823],[-75.67694893943148,4.810708795020104],[-75.67698495152709,4.81067261899704],[-75.67699342400135,4.810664109541781],[-75.67699333076386,4.810661225470471],[-75.67699277174529,4.810643722155252],[-75.67696853357505,4.81061875160558],[-75.67694676491294,4.810596322863982],[-75.67689630291439,4.810544332745943],[-75.67687421409924,4.810521576083274],[-75.67685877476931,4.810505671236851],[-75.67683972740849,4.810486052415376],[-75.67682605791316,4.810471973748507],[-75.67682180418878,4.8104675894577165],[-75.6767976110021,4.810442662391769],[-75.67677716254565,4.810421588803462],[-75.67677117315337,4.810415418180534],[-75.67675918178563,4.810403060636037],[-75.67675111679304,4.810394750407179],[-75.67674477847183,4.810388219259509],[-75.67674459680677,4.810388034462196],[-75.67672813226794,4.810371075206093],[-75.67671329368109,4.81035578995558],[-75.67668480718972,4.8103264477781575],[-75.67667366476347,4.810314968895619],[-75.67667324748723,4.8103145377154615],[-75.67665502750569,4.810295768580829],[-75.67663880760183,4.810279052109063],[-75.67662404637781,4.810263837531782],[-75.67661062510075,4.8102500143122215],[-75.67660565732118,4.810244898089764],[-75.67659143746656,4.81023024874517],[-75.67656988106441,4.810208039212131],[-75.6765543949897,4.8101920836404926],[-75.6765369682004,4.810174133386037],[-75.6765224156078,4.810159139822137],[-75.6764932888623,4.810129120104205],[-75.67647898808947,4.810114380188409],[-75.67647186878978,4.810114285986485],[-75.67647148129323,4.810114276148906],[-75.67645709856511,4.810114056711043],[-75.67643250959935,4.81013902625816]]]}"
117,117,010100000049,0,0,0,0,0,2.15,0,2.15,0,0,0,0,0,1.65,0,1.65,187.21876012439017,2086.8153807556214,"{""type"":""Polygon"",""coordinates"":[[[-75.67681674820881,4.811082257591251],[-75.67681571705444,4.811083226406086],[-75.67679361315352,4.811103991873602],[-75.67677508486075,4.811121408909371],[-75.67677178010635,4.811124515615204],[-75.67674904774091,4.811145880068318],[-75.67672983351424,4.811163794719585],[-75.6767260701259,4.811167303682146],[-75.67670442885357,4.811187473432285],[-75.67668380786859,4.811206699657527],[-75.67668040203858,4.811209874861543],[-75.67665723840632,4.811231477088418],[-75.67664147515403,4.811246173231062],[-75.67663454250332,4.8112526354900975],[-75.67662058689301,4.8112656520338275],[-75.6766217394655,4.811281992167671],[-75.6766786193961,4.8113421354720565],[-75.676697152435,4.811361189125616],[-75.67673057270889,4.811395544408215],[-75.6767503629845,4.81141589342132],[-75.67675196196443,4.811417536634926],[-75.67677441061275,4.81144061769391],[-75.67679297898776,4.811460022185549],[-75.67679498798337,4.811462121877531],[-75.67681671825352,4.811484821762205],[-75.67683657080126,4.811505570486887],[-75.67684181541597,4.811511050703218],[-75.67685997374593,4.8115300149883184],[-75.67687918799322,4.8115500048159365],[-75.67688094701029,4.811551832782298],[-75.67690419011745,4.811575996702663],[-75.6769230015391,4.81159554091461],[-75.6769255555352,4.811598193190476],[-75.67694778606786,4.811621291879037],[-75.67696644171444,4.811640331317123],[-75.67699122898028,4.811665626651653],[-75.67702553827124,4.8116336599528955],[-75.67710339448887,4.811559877076013],[-75.67712954040339,4.8115350933314875],[-75.67713030429682,4.811534371672782],[-75.67715216079917,4.811513840736519],[-75.67715724614315,4.811509063413955],[-75.67717135182129,4.811495817540913],[-75.67718244530512,4.811485398725391],[-75.67720656094127,4.811462751561084],[-75.6772081916383,4.811461223475527],[-75.67720764378274,4.811439140327918],[-75.67719606794468,4.811427175990942],[-75.67719085555933,4.811421798903269],[-75.67717640909396,4.811406892347898],[-75.67715492280205,4.811384748052786],[-75.67715309360904,4.8113828620843],[-75.67713244010729,4.811361562064755],[-75.67710861743907,4.811336997375156],[-75.67710830268075,4.811336673082303],[-75.67708922654856,4.811317008998438],[-75.67708883087076,4.811316592327318],[-75.67706806967624,4.811295073308359],[-75.67706469011236,4.811291571347882],[-75.67704449547757,4.811270639310284],[-75.67702213540142,4.811247430067966],[-75.67701802381393,4.81124316721013],[-75.67700140840857,4.811225934623481],[-75.67698057316221,4.81120449319831],[-75.67697297398294,4.811196672107144],[-75.67695890156476,4.811182187600709],[-75.67692597783991,4.811148276328613],[-75.67692441664745,4.811146663930454],[-75.67685296374357,4.811072660701562],[-75.67684917844967,4.811071897139296],[-75.67683156358304,4.8110683478129355],[-75.67681674820881,4.811082257591251]]]}"
118,118,010100000054,0,0,0,0,0,2.58,0,2.58,0,0,0,0,0,1.45,0,1.45,186.96738439325037,2102.0485799107405,"{""type"":""Polygon"",""coordinates"":[[[-75.67713539619797,4.810797985734144],[-75.67712818589345,4.81079831986362],[-75.67712243747768,4.810798586484691],[-75.67708995337459,4.810830016341981],[-75.67707662345344,4.810842916662238],[-75.6770686193613,4.81085066226578],[-75.67705669448769,4.810862203994771],[-75.67704376009611,4.810874710967178],[-75.67702332549622,4.810894467357677],[-75.6770090347825,4.810908302282465],[-75.67699000157268,4.810926725386483],[-75.67697552847541,4.81094072627791],[-75.67695629120844,4.8109593370004955],[-75.67693475312073,4.810980175961925],[-75.6769170346696,4.810997321650166],[-75.6769171106733,4.811005109184967],[-75.67691725826522,4.81101931734086],[-75.6769304657998,4.811032785737904],[-75.6769460187837,4.811048645618334],[-75.67701436235626,4.811118333801383],[-75.67702612914846,4.811130343733764],[-75.6770460402461,4.811150665866145],[-75.67706137920443,4.811166302911967],[-75.67707177905046,4.8111769033500105],[-75.67708715395817,4.8111925892875655],[-75.67709898732338,4.811204657214741],[-75.67711876176455,4.811224821762582],[-75.67713257724289,4.811238915194252],[-75.67715109081334,4.811257800647332],[-75.6771621723375,4.81126910401997],[-75.67718299898705,4.811290346535844],[-75.67719247971769,4.811300012115949],[-75.67722183380971,4.811329949122434],[-75.67727952037072,4.811388777773258],[-75.67729727857058,4.811389226536972],[-75.67732128755608,4.811365845068611],[-75.67734215048954,4.811345525432443],[-75.67735502186014,4.811332991204796],[-75.67738253269614,4.811306190632209],[-75.6774045153564,4.81128477579408],[-75.67742714997091,4.811262731277227],[-75.67743949037636,4.811250713064695],[-75.67743983170965,4.811250381080754],[-75.67744869014645,4.811241753081111],[-75.67745811205478,4.81123257658509],[-75.67746325554432,4.811227567944896],[-75.67750385444994,4.811188025650258],[-75.67750288209467,4.811178742800283],[-75.67750185135013,4.811168926448054],[-75.67748139585903,4.8111477461778565],[-75.6774591651552,4.811124725252544],[-75.67743940932202,4.811104269650625],[-75.67742657451177,4.811090977409917],[-75.67740715322098,4.811070867837908],[-75.67739539937394,4.81105869340223],[-75.67737641692808,4.811039045791446],[-75.67736346879822,4.811025641216545],[-75.6773451770416,4.811006696558917],[-75.67733200590325,4.810993052859236],[-75.67731135977479,4.810971673306575],[-75.67729846201853,4.8109583158447045],[-75.67728143287395,4.810940682829276],[-75.67726902433658,4.810927832634271],[-75.6772502055762,4.8109083517015305],[-75.6772390128894,4.810896762427005],[-75.67721957001032,4.810876638343719],[-75.6771725078626,4.810827904337316],[-75.67714324645353,4.810797604102691],[-75.67713539619797,4.810797985734144]]]}"
119,119,010100000103,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0.76,0,0.76,309.98318470133415,2172.115730821563,"{""type"":""Polygon"",""coordinates"":[[[-75.68016594822171,4.812934577010777],[-75.6801417706161,4.81295932876712],[-75.68005402553375,4.813049427710292],[-75.67996017840527,4.813145243901155],[-75.6798926063827,4.813214788429131],[-75.68002461275722,4.8133361012288],[-75.68010094173717,4.813240536548814],[-75.68019352318797,4.813129891504664],[-75.68024001392978,4.813078122257034],[-75.68027733581908,4.813036938554472],[-75.68030309929628,4.813011427039756],[-75.68032131320766,4.812993501182458],[-75.68033212452671,4.812982682144771],[-75.6803329535278,4.812981852130999],[-75.68033301310679,4.812981803435215],[-75.68035034029795,4.812967378002283],[-75.68036392767303,4.81295550874537],[-75.68040020811857,4.8129256324183105],[-75.68042122659924,4.812915649773941],[-75.6804378781121,4.812908180432849],[-75.68045131949806,4.812901608540721],[-75.68047003522253,4.812893919234148],[-75.6804837021854,4.812887212198404],[-75.68053208990685,4.812877428565408],[-75.6805718762757,4.8128695275642155],[-75.68064681175677,4.812878296852126],[-75.6806630560774,4.812880472763035],[-75.68071005242521,4.812890088742464],[-75.68073943696605,4.812896377874396],[-75.68078149933025,4.812908144376687],[-75.68083773021087,4.812923574188346],[-75.6809060744434,4.812942871018161],[-75.68099052338074,4.812966524001595],[-75.68077940069165,4.8128280241458326],[-75.68061889101511,4.81272342290312],[-75.6804685188544,4.81262555221941],[-75.68046840506685,4.812625667702833],[-75.6803882288382,4.812707600699756],[-75.68037560184439,4.812720506150428],[-75.68034955133484,4.8127471290504396],[-75.68034515690223,4.812751620334461],[-75.68024100237616,4.812857782944866],[-75.68023055547656,4.812868440002487],[-75.68016594822171,4.812934577010777]]]}"
122,122,010100000059,0,0,0,0,0,9.04,0,9.04,0,0,0,0,0,3.91,0,3.91,236.98729922093545,2975.5885378801463,"{""type"":""Polygon"",""coordinates"":[[[-75.67678713097759,4.809800235470434],[-75.67676700070423,4.809820146173258],[-75.67675050060149,4.8098364644647456],[-75.67673649647082,4.809850310826899],[-75.67671985189045,4.8098667680417915],[-75.67670567797495,4.8098807894369715],[-75.67668932053569,4.80989697241393],[-75.67665267932011,4.809933208609874],[-75.67662381497054,4.809961752977597],[-75.67658578850553,4.809999358647007],[-75.67658004153003,4.810020085441177],[-75.67660197297697,4.810043103953259],[-75.67662610224762,4.810068428665224],[-75.67663753377278,4.810080437907805],[-75.67665635371335,4.8101002045245185],[-75.67666878884378,4.810113259090448],[-75.67669210875984,4.810137741381829],[-75.6767018388798,4.810147957130155],[-75.67672253652638,4.810169683945432],[-75.67672410485976,4.81017132890332],[-75.6767341928813,4.810181925083355],[-75.67675437612753,4.810203121074206],[-75.67675537252613,4.810204164574814],[-75.67676779867048,4.810217208273068],[-75.67678765640575,4.810238051019356],[-75.6768046364506,4.81025588282599],[-75.67683364516729,4.810286339847327],[-75.67684660008085,4.810299941519616],[-75.67685868450135,4.8103126283235635],[-75.6768597474411,4.810313744283954],[-75.67686597400358,4.810320280625038],[-75.67687804043409,4.81033295111915],[-75.67689814095995,4.810354058342425],[-75.67690940523751,4.810365888239687],[-75.67692947159733,4.810386957422742],[-75.67694232758979,4.810400457638626],[-75.67696057741853,4.8104196209903085],[-75.67697598736116,4.810435795177324],[-75.67699285232466,4.810453498371983],[-75.67700272634221,4.810463862676633],[-75.67701780714658,4.810479694460137],[-75.67705462698233,4.81051834365748],[-75.67707828326436,4.810543173785541],[-75.67708884971451,4.810554269976029],[-75.67710922470596,4.810554854301445],[-75.67712784420912,4.810536891398312],[-75.67715609854015,4.810509631297482],[-75.67717657458519,4.810489871367409],[-75.67718872331949,4.810478147478494],[-75.67721050865359,4.810457140859373],[-75.67722318109423,4.810444922633845],[-75.67725634042255,4.810412928223733],[-75.67727204148485,4.8103977781023595],[-75.6773161702423,4.810355198266542],[-75.67731393243767,4.81033452736565],[-75.67731364065773,4.810331778491381],[-75.6772567911738,4.810271723904896],[-75.67722069304442,4.8102335896961215],[-75.67720407470249,4.81021603527616],[-75.67718974049085,4.810200890292782],[-75.67716922474844,4.810179221719637],[-75.67715756493399,4.810166904640643],[-75.67713704740967,4.81014522702307],[-75.67712578507611,4.810133326618464],[-75.67710683406365,4.810113304802436],[-75.67709545302793,4.810101279396376],[-75.67707752716969,4.81008234272509],[-75.67706299871861,4.8100669948367845],[-75.67706220018034,4.8100661488236085],[-75.67703537883256,4.8100378189898665],[-75.67701945653067,4.810020998269805],[-75.67700196591407,4.810002523551887],[-75.6769934049563,4.809993480035993],[-75.67699222692566,4.809992235465865],[-75.67697197918346,4.80997084588495],[-75.67696340564295,4.809961786070365],[-75.67696215027198,4.809960461785867],[-75.67694264891468,4.809939862060227],[-75.67693195850794,4.809928570343713],[-75.67693053407035,4.809927070328215],[-75.67690637454342,4.809901552098878],[-75.67689136589134,4.8098856987685785],[-75.6768899342665,4.809884187889817],[-75.67686781609699,4.809860809194648],[-75.67685418153879,4.809846396109556],[-75.67685285962372,4.809845001173186],[-75.67679919180111,4.809788307093372],[-75.67678713097759,4.809800235470434]]]}"
